date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:01	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.63.delayed	(from https://ambersway.com/2018/03/23/day-2-morning/)
17:21:01	284420/284420	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Jan%202023%2022:21:00%20GMT	https://ambersway.com/author/forsetti/	/home/mjs/sites/ambersway/ambersway.com/author/forsetti/index.html	(from https://ambersway.com/2018/03/22/amber-update-day-1-following-surgery/)
17:21:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:01%20GMT	https://wp.me/p9MQfg-B	/home/mjs/sites/ambersway/wp.me/p9MQfg-B	(from https://ambersway.com/2018/03/23/day-2-morning/)
17:21:02	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.65.delayed	(from https://ambersway.com/2018/03/23/day-2-morning-2/)
17:21:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:02%20GMT	https://wp.me/p9MQfg-D	/home/mjs/sites/ambersway/wp.me/p9MQfg-D	(from https://ambersway.com/2018/03/23/day-2-morning-2/)
17:21:03	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.67.delayed	(from https://ambersway.com/2018/03/23/amber-update-day-2/)
17:21:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:03%20GMT	https://wp.me/p9MQfg-a	/home/mjs/sites/ambersway/wp.me/p9MQfg-a	(from https://ambersway.com/2018/03/23/amber-update-day-2/)
17:21:04	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.69.delayed	(from https://ambersway.com/2018/03/23/day-2-evening/)
17:21:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:04%20GMT	https://wp.me/p9MQfg-E	/home/mjs/sites/ambersway/wp.me/p9MQfg-E	(from https://ambersway.com/2018/03/23/day-2-evening/)
17:21:05	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.6b.delayed	(from https://ambersway.com/2018/03/24/day-3-evening/)
17:21:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:05%20GMT	https://wp.me/p9MQfg-A	/home/mjs/sites/ambersway/wp.me/p9MQfg-A	(from https://ambersway.com/2018/03/24/day-3-evening/)
17:21:06	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.6d.delayed	(from https://ambersway.com/2018/03/25/day-4-evening/)
17:21:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:06%20GMT	https://wp.me/p9MQfg-z	/home/mjs/sites/ambersway/wp.me/p9MQfg-z	(from https://ambersway.com/2018/03/25/day-4-evening/)
17:21:07	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.6f.delayed	(from https://ambersway.com/2018/03/26/amber-update-day-5-morning-update/)
17:21:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:07%20GMT	https://wp.me/p9MQfg-k	/home/mjs/sites/ambersway/wp.me/p9MQfg-k	(from https://ambersway.com/2018/03/26/amber-update-day-5-morning-update/)
17:21:08	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.71.delayed	(from https://ambersway.com/2018/03/27/amber-update-day-6-early-edition/)
17:21:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:08%20GMT	https://wp.me/p9MQfg-8	/home/mjs/sites/ambersway/wp.me/p9MQfg-8	(from https://ambersway.com/2018/03/27/amber-update-day-6-early-edition/)
17:21:09	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.73.delayed	(from https://ambersway.com/2018/03/27/day-6-evening-edition/)
17:21:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:09%20GMT	https://wp.me/p9MQfg-V	/home/mjs/sites/ambersway/wp.me/p9MQfg-V	(from https://ambersway.com/2018/03/27/day-6-evening-edition/)
17:21:10	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.75.delayed	(from https://ambersway.com/2018/03/28/day-7-a-blog/)
17:21:10	3332/3332	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22366ad3140b38e0bd91044eeac3e842b6%22	https://ambersway.com/2018/03/27/amber-update-day-6-early-edition/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/27/amber-update-day-6-early-edition/feed/index.html	(from https://ambersway.com/2018/03/27/amber-update-day-6-early-edition/)
17:21:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:10%20GMT	https://wp.me/p9MQfg-24	/home/mjs/sites/ambersway/wp.me/p9MQfg-24	(from https://ambersway.com/2018/03/28/day-7-a-blog/)
17:21:12	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.78.delayed	(from https://ambersway.com/2018/03/28/day-7-wed-march-28th/)
17:21:12	2280/2280	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220668170fb151d63defb72c8e3c570623%22	https://ambersway.com/2018/03/28/day-7-a-blog/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/28/day-7-a-blog/feed/index.html	(from https://ambersway.com/2018/03/28/day-7-a-blog/)
17:21:12	21210/21210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2023:44:16%20GMT	https://amberswayblog.files.wordpress.com/2018/03/cropped-img_20180119_1719553.jpg?w=300&h=237	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/cropped-img_20180119_17195536b8b.jpg	(from https://ambersway.com/2018/03/28/day-7-a-blog/)
17:21:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:12%20GMT	https://wp.me/p9MQfg-1M	/home/mjs/sites/ambersway/wp.me/p9MQfg-1M	(from https://ambersway.com/2018/03/28/day-7-wed-march-28th/)
17:21:12	32095/32095	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae2099-7d5f%22	https://s0.wp.com/_static/??-eJyljEEOgzAMBD9EsAqCtoeKt4CxqtDEseJY+T5Ughdwmx2tBqo4TFyIC0RzEuzrWWGjIjP+zg2S02pYfGKIBwVSwDknUwqg1QtltxivgVpUbeB287pe4p+d4ucxPrt+GN6vftsBtQZFdw==?cssminify=yes	/home/mjs/sites/ambersway/s0.wp.com/_static/indexb46b.html	(from https://ambersway.com/2018/03/28/day-7-a-blog/)
17:21:13	2414/2414	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/6b6dcbf5949ca5d3b12a112c4f6e13f7?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/6b6dcbf5949ca5d3b12a112c4f6e13f75055.png	(from https://ambersway.com/2018/03/28/day-7-wed-march-28th/)
17:21:14	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.7b.delayed	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:14	2941/2941	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bfab6acd974ca19b027837d8cd927c1a%22	https://ambersway.com/2018/03/28/day-7-wed-march-28th/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/28/day-7-wed-march-28th/feed/index.html	(from https://ambersway.com/2018/03/28/day-7-wed-march-28th/)
17:21:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:14%20GMT	https://wp.me/p9MQfg-2t	/home/mjs/sites/ambersway/wp.me/p9MQfg-2t	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:15	1675/1675	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Aug%202012%2001:05:35%20GMT	https://0.gravatar.com/avatar/fa2aa4513e0f5c80c43d3b1de1caaca6?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/fa2aa4513e0f5c80c43d3b1de1caaca65055.png	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:16	1397/1397	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/cffbe726dc8bda62c8c882c3c4cc00d9?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/cffbe726dc8bda62c8c882c3c4cc00d95055.png	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:17	5045/5045	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c36c4f617e96332873c58df8223ee3b8%22	https://ambersway.com/2018/03/29/day-8-morning-edition/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/29/day-8-morning-edition/feed/index.html	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:17	8444/8444	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Apr%202018%2001:45:04%20GMT	https://2.gravatar.com/avatar/2510e8266fc2dd69902992940ce234e0?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/2510e8266fc2dd69902992940ce234e05055.png	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:18	1836/1836	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/757cad3e0492a8d7bd69253beebf0419?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/757cad3e0492a8d7bd69253beebf04195055.png	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:19	1801/1801	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/29c8d1c987f8cb6b33eba8c417a89136?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/29c8d1c987f8cb6b33eba8c417a891365055.png	(from https://ambersway.com/2018/03/29/day-8-morning-edition/)
17:21:20	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.82.delayed	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:20%20GMT	https://wp.me/p9MQfg-36	/home/mjs/sites/ambersway/wp.me/p9MQfg-36	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:21	1053/1053	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/f7f88c7aec96e39fb1c1d494e53f01df?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/f7f88c7aec96e39fb1c1d494e53f01df5055.png	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:22	831/831	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/fd87e198c006d0037a6c9635233c4ca7?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/fd87e198c006d0037a6c9635233c4ca75055.png	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:23	3374/3374	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224d4bce6d7863ab862c7a6d6c868b18a0%22	https://ambersway.com/2018/03/29/day-8-late-edition/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/29/day-8-late-edition/feed/index.html	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:23	1328/1328	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/b89bf9baffd8bccae4baa6b14b9d59b0?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/b89bf9baffd8bccae4baa6b14b9d59b05055.png	(from https://ambersway.com/2018/03/29/day-8-late-edition/)
17:21:24	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.87.delayed	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:24%20GMT	https://wp.me/p9MQfg-3e	/home/mjs/sites/ambersway/wp.me/p9MQfg-3e	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:26	105893/105893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2012:54:51%20GMT	https://amberswayblog.files.wordpress.com/2018/03/dsc003903401656035197076267.jpg?w=656	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/dsc0039034016560351970762674829.jpg	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:26	2184/2184	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/f01eaefa076c2c239d02edfee13a46c4?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/f01eaefa076c2c239d02edfee13a46c45055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:27	8206/8206	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229dce258f6f0a5cfe1a5496d91fc6b47e%22	https://ambersway.com/2018/03/30/day-9-morning/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/day-9-morning/feed/index.html	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:27	1961/1961	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/f7a25571f810d86d7bb5e232fc629164?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/f7a25571f810d86d7bb5e232fc6291645055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:28	1198/1198	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/cea9c8a5e6d0e9c84490f1650e5f3392?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/cea9c8a5e6d0e9c84490f1650e5f33925055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:29	2107/2107	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/43796fd88b6fc0b783b3cde7b08ba4d8?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/43796fd88b6fc0b783b3cde7b08ba4d85055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:30	2003/2003	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/d3ecdacba189357b62be98b5ccd933d3?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/d3ecdacba189357b62be98b5ccd933d35055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:31	2119/2119	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/0353cc9a7bf4704fb714cea808830894?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/0353cc9a7bf4704fb714cea8088308945055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:32	2134/2134	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/57f2ffc6852d5e189be0cf38e52b2713?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/57f2ffc6852d5e189be0cf38e52b27135055.png	(from https://ambersway.com/2018/03/30/day-9-morning/)
17:21:33	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.91.delayed	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:33	4479/4479	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22877b8404562d078ea9410725d20e89a2%22	https://ambersway.com/2018/03/30/day-9-evening-edition/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/day-9-evening-edition/feed/index.html	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:33%20GMT	https://wp.me/p9MQfg-3h	/home/mjs/sites/ambersway/wp.me/p9MQfg-3h.92.delayed	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:34	934/934	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/9a008f2800b770a1f26639844f13fb5b?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/9a008f2800b770a1f26639844f13fb5b5055.png	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:35	1945/1945	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/64fb7cb60632b3b36b6a0014203b2d11?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/64fb7cb60632b3b36b6a0014203b2d115055.png	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:36	2187/2187	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/caa351e44af07e10be2a6b476af72887?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/caa351e44af07e10be2a6b476af728875055.png	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:37	1765/1765	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/da435a825c1ac9b82abaadaeda3629ad?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/da435a825c1ac9b82abaadaeda3629ad5055.png	(from https://ambersway.com/2018/03/30/day-9-evening-edition/)
17:21:38	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.97.delayed	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:38	2471/2471	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ca212767704b3c95e47f1b8d84bd0ee9%22	https://ambersway.com/2018/03/30/so-much-love-support/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/so-much-love-support/feed/index.html	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:38%20GMT	https://wp.me/p9MQfg-3k	/home/mjs/sites/ambersway/wp.me/p9MQfg-3k.98.delayed	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:40	53486/53486	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2001:45:21%20GMT	https://amberswayblog.files.wordpress.com/2018/03/img_20180330_214324165354935.jpg?w=656	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/img_20180330_2143241653549354829.jpg	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:41	55939/55939	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Mar%202018%2001:45:23%20GMT	https://amberswayblog.files.wordpress.com/2018/03/img_20180330_1139421028595568.jpg?w=656	/home/mjs/sites/ambersway/amberswayblog.files.wordpress.com/2018/03/img_20180330_11394210285955684829.jpg	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:41	455/455	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/eb0c6ba01d23f01c8632ad8a5b53ce88?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/eb0c6ba01d23f01c8632ad8a5b53ce885055.png	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:42	1780/1780	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/dc0ed874f90fd58849c13d342221c092?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/dc0ed874f90fd58849c13d342221c0925055.png	(from https://ambersway.com/2018/03/30/so-much-love-support/)
17:21:43	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.9d.delayed	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:43	6957/6957	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22aa171c0086b52b856c762857a871028f%22	https://ambersway.com/2018/03/30/father-charlie-a-blessed/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/30/father-charlie-a-blessed/feed/index.html	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:43%20GMT	https://wp.me/p9MQfg-3m	/home/mjs/sites/ambersway/wp.me/p9MQfg-3m.9e.delayed	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:44	934/934	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/e0f6e0e1ac0e5fb6c253558eada2a627?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/e0f6e0e1ac0e5fb6c253558eada2a6275055.png	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:45	1415/1415	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/ff2c23a47c9926d08ffe38c18d40f67a?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/ff2c23a47c9926d08ffe38c18d40f67a5055.png	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:46	1457/1457	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/34f2b519f1bb0a4e24899f6b834b3dfa?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/34f2b519f1bb0a4e24899f6b834b3dfa5055.png	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:47	899/899	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/1561f6de110e6c12218afa8fbe160877?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/1561f6de110e6c12218afa8fbe1608775055.png	(from https://ambersway.com/2018/03/30/father-charlie-a-blessed/)
17:21:48	0/-1	---M--	302	error ('')			https://r-login.wordpress.com/remote-login.php	/home/mjs/sites/ambersway/r-login.wordpress.com/remote-login.a3.delayed	(from https://ambersway.com/2018/03/31/day-10/)
17:21:48	9434/9434	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224e25b146a31214fd675c54a78cf7a83c%22	https://ambersway.com/2018/03/31/day-10/feed/	/home/mjs/sites/ambersway/ambersway.com/2018/03/31/day-10/feed/index.html	(from https://ambersway.com/2018/03/31/day-10/)
17:21:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Jan%202023%2022:21:48%20GMT	https://wp.me/p9MQfg-3q	/home/mjs/sites/ambersway/wp.me/p9MQfg-3q.a4.delayed	(from https://ambersway.com/2018/03/31/day-10/)
17:21:49	1387/1387	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/86b6b770570a2b0d2da7b16d9f6ca3e8?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/86b6b770570a2b0d2da7b16d9f6ca3e85055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:50	1341/1341	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202012%2020:45:07%20GMT	https://0.gravatar.com/avatar/fd0f56106f83b59cabc80a540e32b397?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/fd0f56106f83b59cabc80a540e32b3975055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:51	1934/1934	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/8f3a5297679d7bcac5f1230caa119009?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/8f3a5297679d7bcac5f1230caa1190095055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:52	1448/1448	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://2.gravatar.com/avatar/242ab494f4eb417e7b83873cc518a9cf?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/2.gravatar.com/avatar/242ab494f4eb417e7b83873cc518a9cf5055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:53	802/802	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/f03dd8f7d39fc10cefa6814670de1bd7?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/f03dd8f7d39fc10cefa6814670de1bd75055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:54	1117/1117	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://1.gravatar.com/avatar/448eab65f68e41f476d61c98f639f80d?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/1.gravatar.com/avatar/448eab65f68e41f476d61c98f639f80d5055.png	(from https://ambersway.com/2018/03/31/day-10/)
17:21:55	2155/2155	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://0.gravatar.com/avatar/c9220bca3f2956c07095f8c61c8c8771?s=60&d=identicon&r=G	/home/mjs/sites/ambersway/0.gravatar.com/avatar/c9220bca3f2956c07095f8c61c8c87715055.png	(from https://ambersway.com/2018/03/31/day-10/)
